date,snow_depth_water_equivalent_mean,surface_net_solar_radiation_mean,surface_net_thermal_radiation_mean,surface_pressure_mean,temperature_2m_mean,dewpoint_temperature_2m_mean,u_component_of_wind_10m_mean,v_component_of_wind_10m_mean,volumetric_soil_water_layer_1_mean,volumetric_soil_water_layer_2_mean,volumetric_soil_water_layer_3_mean,volumetric_soil_water_layer_4_mean,snow_depth_water_equivalent_min,surface_net_solar_radiation_min,surface_net_thermal_radiation_min,surface_pressure_min,temperature_2m_min,dewpoint_temperature_2m_min,u_component_of_wind_10m_min,v_component_of_wind_10m_min,volumetric_soil_water_layer_1_min,volumetric_soil_water_layer_2_min,volumetric_soil_water_layer_3_min,volumetric_soil_water_layer_4_min,snow_depth_water_equivalent_max,surface_net_solar_radiation_max,surface_net_thermal_radiation_max,surface_pressure_max,temperature_2m_max,dewpoint_temperature_2m_max,u_component_of_wind_10m_max,v_component_of_wind_10m_max,volumetric_soil_water_layer_1_max,volumetric_soil_water_layer_2_max,volumetric_soil_water_layer_3_max,volumetric_soil_water_layer_4_max,total_precipitation_sum,potential_evaporation_sum,streamflow
2003-12-14,0.0,31.87,-68.32,100.54,6.68,2.3,6.19,-2.96,0.45,0.46,0.4,0.39,0.0,-0.0,-90.14,99.63,4.64,0.56,2.28,-4.82,0.45,0.45,0.4,0.39,0.0,175.86,-41.5,101.43,8.55,4.98,8.22,-0.84,0.46,0.46,0.4,0.39,0.44,3.04,0.6
2003-12-15,0.0,37.23,-84.97,101.85,1.35,-2.8,2.62,-2.83,0.44,0.45,0.4,0.4,0.0,-0.0,-99.71,101.5,-1.25,-3.72,2.02,-4.38,0.44,0.45,0.4,0.39,0.0,190.23,-68.39,102.12,4.03,-0.81,3.28,-1.62,0.45,0.45,0.4,0.4,0.0,1.36,0.31
2003-12-16,0.0,23.42,-56.27,101.99,0.24,-1.76,1.57,1.75,0.44,0.44,0.4,0.4,0.0,-0.0,-69.15,101.82,-3.42,-4.71,1.16,-1.24,0.44,0.44,0.4,0.4,0.0,134.14,-12.34,102.13,3.33,1.68,2.2,3.28,0.44,0.45,0.4,0.4,0.03,0.23,0.26
2003-12-17,0.0,35.39,-67.14,101.48,2.7,1.43,0.15,2.87,0.43,0.44,0.41,0.4,0.0,0.0,-92.09,101.27,0.93,0.21,-1.11,2.51,0.43,0.44,0.41,0.4,0.0,182.3,-22.18,101.78,6.12,3.52,1.53,3.2,0.44,0.44,0.41,0.4,0.0,0.06,0.26
2003-12-18,0.0,34.94,-70.47,100.88,2.46,1.44,-0.68,2.8,0.43,0.44,0.41,0.4,0.0,-0.0,-87.55,100.64,0.57,-0.11,-1.51,1.87,0.43,0.43,0.41,0.4,0.0,180.31,-61.17,101.23,6.06,4.14,1.77,3.23,0.43,0.44,0.41,0.4,0.0,-0.04,0.25
2003-12-19,0.0,13.2,-8.36,100.77,3.48,3.3,1.82,0.64,0.43,0.43,0.41,0.4,0.0,0.0,-38.64,100.59,0.72,0.65,1.07,0.16,0.43,0.43,0.41,0.4,0.0,71.22,0.18,100.94,5.22,4.97,2.25,1.5,0.43,0.43,0.41,0.4,0.01,0.07,0.25
2003-12-20,0.0,4.83,-20.5,99.54,6.58,5.24,3.22,3.53,0.44,0.44,0.41,0.4,0.0,0.0,-69.67,98.46,4.07,0.75,-1.78,0.93,0.43,0.43,0.41,0.4,0.0,44.76,4.01,100.86,11.11,9.89,9.51,8.72,0.49,0.46,0.41,0.4,8.37,0.81,0.28
2003-12-21,0.02,32.14,-65.76,99.81,3.36,-1.2,6.07,-3.25,0.45,0.45,0.41,0.4,0.0,0.0,-96.15,98.74,0.08,-8.03,3.81,-5.62,0.45,0.45,0.41,0.4,0.05,173.48,-2.83,100.96,5.4,2.65,9.47,2.19,0.46,0.45,0.41,0.4,2.04,2.86,0.37
2003-12-22,0.02,32.57,-75.17,101.79,0.03,-5.52,3.88,-3.56,0.44,0.45,0.41,0.4,0.02,0.0,-92.24,101.02,-0.92,-9.62,3.14,-5.99,0.44,0.45,0.41,0.4,0.03,179.32,-42.66,102.19,1.63,-1.36,4.56,0.6,0.45,0.45,0.41,0.4,0.02,2.36,0.33
2003-12-23,0.02,5.48,-7.83,101.42,5.67,4.44,4.43,-0.24,0.46,0.45,0.41,0.4,0.0,-0.0,-46.1,101.22,0.35,-1.4,3.5,-2.37,0.44,0.44,0.41,0.4,0.03,33.47,1.13,101.92,8.75,8.01,5.65,2.04,0.47,0.45,0.42,0.4,4.17,0.38,0.3
2003-12-24,0.0,10.49,-15.16,101.62,8.08,7.1,3.38,1.06,0.45,0.45,0.42,0.4,0.0,-0.0,-41.44,101.44,7.09,6.49,2.73,-1.58,0.45,0.45,0.42,0.4,0.0,54.11,-1.1,101.78,8.69,7.9,4.08,2.61,0.46,0.45,0.42,0.4,0.07,0.23,0.34
2003-12-25,0.0,21.13,-23.84,100.99,9.02,6.85,4.34,3.4,0.44,0.45,0.42,0.4,0.0,0.0,-67.26,100.56,8.39,6.32,3.26,2.46,0.44,0.44,0.42,0.4,0.0,112.12,3.02,101.39,9.9,7.43,4.88,4.29,0.44,0.45,0.42,0.4,0.01,1.32,0.32
2003-12-26,0.0,5.17,-15.32,99.32,8.94,7.02,3.03,6.46,0.44,0.44,0.42,0.4,0.0,0.0,-55.26,98.36,6.47,4.27,1.4,3.59,0.44,0.44,0.42,0.4,0.0,25.93,-2.04,100.5,10.08,8.14,6.39,9.47,0.45,0.44,0.42,0.4,1.5,1.55,0.3
2003-12-27,0.0,30.85,-60.4,98.54,4.66,2.37,3.16,3.16,0.44,0.44,0.42,0.4,0.0,-0.0,-88.16,98.15,2.74,0.94,-0.8,-2.04,0.44,0.44,0.42,0.4,0.0,170.97,-19.06,98.78,6.72,4.02,6.08,5.42,0.44,0.44,0.42,0.4,1.05,1.16,0.29
2003-12-28,0.0,33.31,-63.29,98.75,2.66,-0.5,4.32,-3.09,0.44,0.44,0.42,0.4,0.0,0.0,-92.42,98.04,1.08,-2.65,-0.41,-5.55,0.44,0.44,0.42,0.4,0.0,180.25,-14.76,99.58,4.65,2.93,7.17,-0.4,0.45,0.44,0.42,0.4,0.71,1.81,0.28
2003-12-29,0.23,9.46,-30.38,99.81,1.07,-0.02,-0.3,-0.18,0.45,0.44,0.42,0.4,0.0,-0.0,-86.32,99.57,-1.02,-2.56,-2.95,-1.86,0.44,0.44,0.42,0.4,0.61,53.95,-2.22,100.35,2.28,1.79,5.52,1.71,0.47,0.45,0.42,0.4,5.94,0.29,0.28
2003-12-30,0.61,10.7,-14.12,100.8,1.56,1.27,0.11,-0.73,0.46,0.45,0.42,0.4,0.58,0.0,-26.81,100.38,0.94,0.81,-0.91,-1.48,0.46,0.45,0.42,0.4,0.66,62.81,-3.99,101.39,2.76,2.17,0.9,-0.1,0.47,0.45,0.42,0.4,2.6,0.12,0.4
2003-12-31,0.61,21.34,-25.61,101.63,0.98,0.51,-0.38,1.08,0.45,0.45,0.42,0.4,0.51,0.0,-62.73,100.89,-2.18,-2.67,-1.29,-1.91,0.45,0.45,0.42,0.4,0.65,105.6,-4.98,102.03,2.59,1.76,0.22,6.56,0.46,0.45,0.42,0.4,0.03,0.23,0.58
2004-01-01,0.89,7.95,-9.67,99.79,4.36,3.24,1.77,1.8,0.48,0.47,0.43,0.4,0.47,0.0,-27.89,99.44,1.59,0.95,-1.6,-3.9,0.45,0.45,0.42,0.4,1.53,54.21,-0.24,100.71,6.47,5.05,4.64,7.28,0.48,0.47,0.43,0.4,10.41,0.52,1.19
2004-01-02,0.31,24.58,-32.7,100.96,2.6,0.54,-1.52,-2.18,0.46,0.47,0.43,0.4,0.26,0.0,-57.06,99.94,-0.25,-2.72,-4.12,-4.75,0.46,0.46,0.43,0.4,0.45,134.03,0.22,101.64,4.26,3.11,2.15,-0.08,0.47,0.47,0.43,0.4,0.64,0.76,1.29
2004-01-03,0.26,20.67,-24.75,101.32,0.8,-1.95,0.83,2.2,0.45,0.46,0.43,0.4,0.22,0.0,-41.36,100.94,-1.02,-3.93,-1.68,0.09,0.45,0.46,0.43,0.4,0.27,111.67,-1.2,101.6,3.66,2.73,4.43,3.69,0.46,0.46,0.44,0.4,0.42,0.85,0.7
2004-01-04,0.16,21.76,-38.24,101.0,4.31,3.45,2.56,-0.73,0.45,0.45,0.44,0.4,0.12,0.0,-61.19,100.83,2.68,2.17,1.72,-2.03,0.44,0.45,0.44,0.4,0.21,113.62,-13.57,101.11,6.33,4.44,4.02,1.56,0.45,0.46,0.44,0.4,0.03,0.01,0.51
2004-01-05,0.07,8.27,-10.37,100.79,6.34,5.73,2.49,2.49,0.44,0.45,0.44,0.4,0.02,0.0,-53.23,100.58,2.55,2.42,1.9,1.71,0.44,0.45,0.44,0.4,0.12,46.19,6.42,101.07,9.15,8.51,2.9,3.97,0.44,0.45,0.44,0.4,0.22,0.03,0.44
2004-01-06,0.01,26.07,-40.39,100.43,8.31,6.61,3.9,2.74,0.45,0.45,0.44,0.4,0.0,0.0,-97.65,100.17,4.79,2.9,2.11,0.8,0.44,0.45,0.44,0.4,0.02,175.81,-0.24,100.69,10.0,8.9,6.11,5.21,0.47,0.45,0.44,0.4,3.13,0.78,0.43
2004-01-07,0.0,21.68,-33.9,100.32,6.66,5.0,0.26,4.73,0.45,0.45,0.44,0.4,0.0,0.0,-78.93,99.73,3.34,2.88,-1.53,2.07,0.44,0.45,0.44,0.4,0.0,103.3,6.66,100.69,8.73,8.06,1.63,6.77,0.45,0.45,0.44,0.4,0.22,0.84,0.41
2004-01-08,0.0,8.22,-22.58,98.59,7.74,5.99,1.06,6.67,0.45,0.46,0.44,0.4,0.0,0.0,-62.91,97.93,5.43,3.45,-2.46,3.27,0.43,0.45,0.44,0.4,0.0,93.76,-0.75,99.69,9.09,7.43,4.9,10.97,0.49,0.48,0.45,0.4,11.02,1.33,0.85
2004-01-09,0.0,32.66,-65.84,99.23,5.24,2.8,4.95,1.25,0.44,0.46,0.45,0.4,0.0,0.0,-82.88,98.57,2.75,1.29,3.7,-1.39,0.44,0.45,0.45,0.4,0.0,170.04,-12.76,100.01,7.37,3.97,7.17,2.94,0.44,0.46,0.45,0.4,0.74,1.16,1.0
2004-01-10,0.0,12.95,-24.89,99.99,7.03,5.94,2.35,3.46,0.44,0.45,0.45,0.4,0.0,0.0,-73.56,99.8,2.42,1.3,1.13,1.54,0.44,0.45,0.45,0.4,0.0,57.38,3.44,100.13,10.61,9.98,3.44,4.5,0.44,0.45,0.45,0.4,0.23,0.18,0.62
2004-01-11,0.0,30.14,-44.66,99.0,8.4,5.39,5.89,3.91,0.46,0.45,0.45,0.4,0.0,0.0,-90.15,98.7,4.77,-0.02,2.06,2.05,0.44,0.45,0.45,0.4,0.0,189.12,0.57,99.7,10.84,10.15,8.67,6.77,0.48,0.46,0.45,0.4,5.04,2.34,0.74
2004-01-12,0.0,11.0,-54.51,98.75,5.12,2.64,3.58,2.59,0.46,0.46,0.45,0.4,0.0,0.0,-91.06,98.26,4.12,-0.37,0.16,-1.97,0.45,0.45,0.45,0.4,0.0,51.56,-9.48,99.24,6.13,4.72,7.19,5.13,0.48,0.46,0.45,0.4,3.61,1.06,0.77
2004-01-13,0.0,29.65,-53.23,97.81,6.99,2.78,6.92,2.49,0.46,0.46,0.45,0.4,0.0,0.0,-81.1,97.27,4.64,-0.29,0.67,-0.17,0.45,0.46,0.45,0.4,0.0,146.96,-1.59,98.58,9.02,7.57,9.85,8.22,0.48,0.46,0.45,0.4,2.55,3.23,1.2
2004-01-14,0.71,10.7,-45.45,98.7,2.62,0.42,3.11,0.05,0.46,0.46,0.45,0.4,0.0,0.0,-91.0,98.35,1.3,-1.63,-1.18,-2.88,0.45,0.46,0.45,0.4,1.55,54.65,-1.95,99.29,4.39,1.88,7.04,3.21,0.48,0.47,0.45,0.4,6.05,0.99,1.07
2004-01-15,1.1,33.2,-53.82,99.11,3.55,1.79,3.18,3.67,0.46,0.47,0.45,0.4,0.36,0.0,-87.51,97.87,0.46,-1.05,0.16,0.29,0.41,0.46,0.45,0.4,1.39,194.98,-1.37,99.64,7.17,5.67,5.05,8.75,0.49,0.48,0.46,0.4,4.22,0.69,1.17
2004-01-16,0.13,31.83,-52.59,98.08,5.09,2.15,7.4,0.58,0.43,0.46,0.46,0.4,0.05,0.0,-83.64,97.5,2.31,1.22,4.67,-1.95,0.42,0.45,0.46,0.4,0.31,182.99,-6.81,98.7,7.1,5.1,11.16,4.81,0.44,0.46,0.46,0.4,1.83,2.28,0.93
2004-01-17,0.04,32.69,-61.8,99.38,2.28,0.57,2.08,-3.42,0.44,0.45,0.46,0.4,0.03,0.0,-80.22,98.73,-0.2,-0.98,-0.64,-6.22,0.43,0.44,0.46,0.4,0.05,171.3,-23.95,100.64,4.83,1.33,4.5,-0.56,0.44,0.45,0.46,0.41,0.41,0.67,0.65
2004-01-18,0.03,44.19,-61.43,101.55,2.24,-0.13,2.02,-1.49,0.43,0.44,0.46,0.41,0.02,0.0,-91.92,100.8,-0.73,-2.05,-1.07,-6.2,0.43,0.44,0.46,0.41,0.03,216.28,-20.85,101.87,4.66,1.45,4.93,1.6,0.44,0.44,0.46,0.41,0.22,0.82,0.52
2004-01-19,0.01,8.79,-9.36,100.62,7.75,5.51,6.67,-1.6,0.44,0.44,0.46,0.41,0.0,0.0,-22.63,100.17,4.13,1.4,5.44,-4.94,0.43,0.44,0.46,0.41,0.02,61.9,-3.69,101.34,9.99,8.06,7.62,1.69,0.45,0.44,0.46,0.41,2.21,1.51,0.53
2004-01-20,0.0,7.46,-5.61,100.51,8.58,7.56,2.94,-2.39,0.45,0.44,0.46,0.41,0.0,0.0,-15.79,100.21,7.74,6.27,0.12,-4.63,0.44,0.44,0.45,0.41,0.0,56.13,-0.31,100.77,9.23,8.42,6.93,1.2,0.47,0.45,0.46,0.41,4.13,0.67,0.64
2004-01-21,0.0,9.16,-5.99,100.94,7.75,6.38,2.48,-1.7,0.45,0.45,0.45,0.41,0.0,0.0,-13.49,100.76,6.73,4.59,1.89,-3.39,0.45,0.45,0.45,0.41,0.0,44.69,-0.89,101.07,8.24,7.84,3.45,0.38,0.47,0.45,0.45,0.41,0.45,0.53,1.36
2004-01-22,0.0,9.69,-15.11,100.56,6.23,4.63,1.31,3.07,0.46,0.45,0.45,0.41,0.0,0.0,-36.2,100.3,4.8,2.57,0.49,0.93,0.44,0.45,0.45,0.41,0.0,49.42,-5.28,101.01,7.45,6.28,2.34,4.42,0.49,0.46,0.45,0.41,5.29,0.63,1.39
2004-01-23,0.0,20.66,-14.86,100.42,6.5,5.37,-0.03,3.38,0.46,0.46,0.45,0.41,0.0,0.0,-44.35,100.16,4.85,4.62,-0.88,1.97,0.45,0.46,0.45,0.41,0.0,119.65,-2.31,100.64,7.73,6.4,0.79,4.86,0.48,0.46,0.45,0.41,2.74,0.63,1.34
2004-01-24,0.0,50.44,-65.28,100.55,5.41,3.44,3.73,-1.04,0.46,0.46,0.45,0.41,0.0,0.0,-95.22,100.15,2.26,1.1,1.74,-3.58,0.45,0.46,0.45,0.41,0.0,244.59,1.85,100.74,7.7,7.22,5.51,3.29,0.48,0.47,0.45,0.41,1.66,0.96,1.19
2004-01-25,0.0,53.81,-75.57,100.46,1.92,0.39,1.64,0.58,0.45,0.46,0.45,0.41,0.0,0.0,-103.81,99.95,-1.1,-1.7,-2.38,-0.08,0.45,0.46,0.45,0.41,0.0,251.21,-57.07,100.74,5.72,2.06,3.57,1.84,0.45,0.46,0.45,0.41,0.0,0.44,0.86
2004-01-26,0.0,29.76,-41.57,99.65,2.18,0.52,-2.48,-2.48,0.45,0.46,0.45,0.41,0.0,0.0,-59.56,99.52,-0.57,-1.29,-4.72,-4.07,0.44,0.45,0.45,0.41,0.0,130.65,-27.08,99.9,4.47,1.27,0.58,0.23,0.45,0.46,0.45,0.41,0.21,0.69,0.69
2004-01-27,0.0,42.43,-54.3,99.83,1.05,-1.32,2.48,-3.36,0.44,0.45,0.45,0.41,0.0,0.0,-93.82,99.66,-0.84,-4.75,0.8,-5.15,0.44,0.45,0.45,0.41,0.0,199.19,-5.56,99.92,2.83,0.55,3.67,0.28,0.44,0.45,0.45,0.41,0.23,1.1,0.61
2004-01-28,3.05,40.58,-57.9,99.34,-0.44,-3.9,4.41,-2.79,0.45,0.45,0.45,0.41,0.02,0.0,-94.61,98.91,-2.93,-8.5,2.12,-7.0,0.44,0.45,0.45,0.41,4.8,225.27,-7.2,99.59,2.92,0.51,7.38,1.83,0.46,0.45,0.45,0.41,7.47,1.56,0.59
2004-01-29,4.53,48.46,-86.24,99.99,-0.24,-4.89,5.16,-1.34,0.45,0.45,0.45,0.41,4.36,0.0,-95.47,99.59,-2.78,-9.38,4.12,-5.14,0.44,0.45,0.45,0.41,4.73,217.11,-76.1,100.23,3.56,-1.33,6.3,1.98,0.45,0.45,0.45,0.41,0.0,1.71,0.57
2004-01-30,3.42,14.32,-35.97,99.74,2.64,0.1,3.3,4.7,0.45,0.45,0.45,0.41,1.48,0.0,-82.85,99.06,-1.66,-4.54,1.79,2.05,0.44,0.45,0.45,0.41,4.38,52.66,1.26,100.18,6.42,4.74,4.12,7.04,0.48,0.46,0.45,0.41,2.6,0.87,0.8
2004-01-31,0.33,11.13,-6.9,98.34,9.71,7.34,6.23,6.73,0.45,0.46,0.46,0.41,0.01,0.0,-37.63,97.68,6.92,5.47,1.59,1.59,0.42,0.46,0.45,0.41,1.29,72.91,2.7,99.05,11.5,9.15,11.79,10.08,0.49,0.49,0.46,0.42,9.16,2.53,1.85
2004-02-01,0.0,44.6,-43.27,99.88,9.9,6.95,5.99,4.34,0.45,0.46,0.46,0.42,0.0,0.0,-77.75,99.26,8.57,5.6,3.28,1.61,0.44,0.45,0.46,0.42,0.01,233.4,-0.33,100.32,11.04,8.98,8.5,7.39,0.46,0.46,0.46,0.42,3.25,2.61,1.44
2004-02-02,0.0,17.24,-25.37,100.59,10.85,8.67,4.99,4.33,0.46,0.46,0.46,0.42,0.0,0.0,-69.98,100.19,8.93,6.77,2.1,2.95,0.45,0.45,0.46,0.42,0.0,80.3,2.99,100.91,12.36,10.81,8.16,6.36,0.48,0.46,0.46,0.42,3.73,1.63,1.14
2004-02-03,0.0,31.25,-15.84,100.9,12.98,10.03,4.98,7.02,0.45,0.46,0.46,0.42,0.0,0.0,-59.64,100.81,11.86,9.1,4.43,5.38,0.45,0.46,0.46,0.42,0.0,199.8,-1.48,101.09,14.17,10.84,6.15,8.86,0.46,0.46,0.46,0.42,0.32,3.36,1.03
2004-02-04,0.0,51.02,-36.89,101.03,13.53,9.81,5.05,5.73,0.45,0.45,0.46,0.42,0.0,0.0,-80.47,100.86,12.04,7.32,3.79,4.65,0.45,0.45,0.46,0.42,0.0,242.33,-2.07,101.2,15.38,10.92,6.67,7.06,0.46,0.45,0.46,0.42,1.73,3.9,0.78
2004-02-05,0.0,17.09,-25.75,101.12,12.12,9.69,4.35,3.4,0.44,0.45,0.46,0.42,0.0,0.0,-50.98,101.05,9.58,7.83,2.83,2.62,0.44,0.45,0.46,0.42,0.0,65.98,-11.65,101.17,13.42,10.33,5.48,4.22,0.45,0.45,0.46,0.42,0.01,1.68,0.71
2004-02-06,0.0,9.04,-22.49,100.27,8.23,6.82,3.27,2.43,0.46,0.46,0.46,0.42,0.0,0.0,-75.17,99.59,6.35,4.2,1.64,-1.93,0.44,0.45,0.46,0.42,0.0,36.07,0.68,101.07,9.99,9.5,6.45,4.32,0.48,0.47,0.46,0.42,11.38,0.71,0.93
2004-02-07,0.0,58.96,-65.48,100.27,6.22,1.06,7.52,0.91,0.46,0.47,0.46,0.42,0.0,0.0,-90.35,99.59,3.94,-1.27,6.36,-0.51,0.45,0.47,0.46,0.42,0.0,262.5,-3.7,100.6,8.24,4.32,9.38,2.97,0.47,0.47,0.46,0.42,0.72,4.13,1.3
2004-02-08,0.0,62.76,-73.35,100.88,4.33,-3.34,7.34,-3.84,0.45,0.46,0.46,0.42,0.0,0.0,-101.18,99.94,0.08,-9.57,3.25,-6.99,0.45,0.46,0.46,0.42,0.0,278.39,-46.66,102.19,7.25,0.83,11.42,0.74,0.46,0.47,0.46,0.42,0.8,6.04,0.94
2004-02-09,0.0,71.62,-81.07,102.54,0.1,-5.31,2.46,-0.77,0.45,0.46,0.46,0.42,0.0,0.0,-100.42,102.24,-2.99,-9.02,1.86,-2.95,0.44,0.45,0.46,0.42,0.0,305.16,-52.3,102.66,4.04,-2.84,3.23,1.17,0.45,0.46,0.46,0.42,0.0,1.65,0.75
2004-02-10,0.0,62.18,-45.86,102.12,4.24,0.94,4.49,1.15,0.44,0.45,0.46,0.42,0.0,0.0,-72.52,101.69,-0.9,-2.88,2.24,-2.52,0.44,0.45,0.46,0.42,0.0,281.97,-9.74,102.62,8.36,5.67,6.57,2.78,0.44,0.45,0.46,0.42,0.03,1.96,0.7
2004-02-11,0.0,30.87,-15.28,102.03,8.93,6.84,1.25,-2.86,0.44,0.45,0.46,0.42,0.0,0.0,-43.56,101.73,7.52,5.77,-0.65,-3.99,0.44,0.44,0.46,0.42,0.0,178.56,-2.52,102.36,11.05,7.71,5.07,-0.98,0.44,0.45,0.46,0.42,0.02,1.15,0.64
2004-02-12,0.0,17.6,-9.27,102.47,7.69,6.78,0.37,0.24,0.44,0.44,0.46,0.42,0.0,0.0,-17.54,102.39,6.51,6.38,-0.45,-0.87,0.44,0.44,0.46,0.42,0.0,78.06,-2.25,102.54,8.92,7.18,0.96,1.92,0.44,0.44,0.46,0.42,0.71,0.26,0.61
2004-02-13,0.0,34.84,-20.05,102.42,7.95,6.34,1.76,1.33,0.44,0.44,0.46,0.43,0.0,0.0,-43.31,102.18,6.61,5.93,0.45,0.38,0.44,0.44,0.46,0.42,0.0,155.98,-5.35,102.54,9.71,7.15,2.82,1.96,0.44,0.44,0.46,0.43,0.56,0.79,0.58
2004-02-14,0.0,43.38,-32.94,101.86,6.02,4.56,1.31,-1.95,0.44,0.44,0.46,0.43,0.0,0.0,-59.18,101.72,4.39,3.62,0.12,-3.17,0.44,0.44,0.45,0.43,0.0,209.96,-12.29,102.13,8.05,6.05,2.3,-0.08,0.44,0.44,0.46,0.43,0.68,0.85,0.6
2004-02-15,0.0,29.36,-22.89,101.82,5.66,4.21,0.65,-2.29,0.44,0.44,0.45,0.43,0.0,0.0,-55.48,101.65,4.37,3.8,-0.1,-3.8,0.43,0.44,0.45,0.43,0.0,139.99,-7.73,102.03,7.58,4.8,1.7,-1.78,0.44,0.44,0.45,0.43,0.98,0.67,0.59
2004-02-16,0.0,34.88,-24.4,102.12,5.01,2.41,0.53,-0.99,0.43,0.44,0.45,0.43,0.0,0.0,-40.01,102.0,3.12,0.7,-0.63,-2.45,0.43,0.44,0.45,0.43,0.0,158.96,-12.11,102.21,6.76,3.94,1.27,1.65,0.44,0.44,0.45,0.43,0.08,0.89,0.59
2004-02-17,0.0,26.25,-25.76,102.08,4.89,3.63,0.39,-1.68,0.45,0.44,0.45,0.43,0.0,0.0,-72.49,101.97,3.42,2.38,-1.26,-4.12,0.43,0.43,0.45,0.43,0.0,114.34,-6.88,102.29,6.29,4.9,1.55,1.71,0.46,0.44,0.45,0.43,3.94,0.53,0.61
2004-02-18,0.0,50.01,-41.53,102.14,4.89,2.89,0.25,-4.71,0.45,0.44,0.45,0.43,0.0,0.0,-71.91,101.87,2.8,2.17,-0.92,-6.22,0.44,0.44,0.45,0.43,0.0,174.53,-15.83,102.3,7.71,3.78,1.24,-3.23,0.45,0.44,0.45,0.43,0.82,1.4,0.6
2004-02-19,0.0,67.72,-56.24,101.92,3.38,-1.18,-3.97,-3.87,0.44,0.44,0.45,0.43,0.0,0.0,-88.9,101.84,1.55,-3.6,-6.14,-5.36,0.43,0.44,0.45,0.43,0.0,289.31,-31.19,102.03,5.69,2.84,-1.68,-3.06,0.44,0.44,0.45,0.43,0.06,3.05,0.61
2004-02-20,0.02,38.56,-33.39,101.43,1.63,-2.91,-4.85,-1.94,0.43,0.44,0.45,0.43,0.0,0.0,-57.08,101.02,0.36,-3.97,-6.85,-2.73,0.43,0.44,0.45,0.43,0.04,146.66,-15.36,101.87,2.36,-1.9,-2.21,-0.06,0.43,0.44,0.45,0.43,0.07,2.63,0.6
2004-02-21,0.03,70.13,-58.56,100.7,2.38,-0.51,-2.88,-3.91,0.43,0.44,0.45,0.43,0.02,0.0,-86.76,100.47,-0.79,-2.18,-3.95,-5.8,0.43,0.43,0.45,0.43,0.04,287.94,-19.09,101.03,6.11,0.7,-2.01,-1.31,0.43,0.44,0.45,0.43,0.02,1.88,0.59
2004-02-22,0.02,63.33,-54.13,100.75,3.06,-2.58,-1.23,-6.15,0.43,0.43,0.45,0.43,0.01,0.0,-96.11,100.45,0.27,-6.44,-2.28,-8.21,0.42,0.43,0.45,0.43,0.02,220.31,-21.94,101.1,5.68,1.61,1.82,-4.81,0.43,0.43,0.45,0.43,0.26,3.75,0.58
2004-02-23,0.27,82.44,-74.09,101.33,0.92,-3.18,1.81,-4.33,0.42,0.43,0.45,0.43,0.02,0.0,-85.26,101.1,-1.89,-5.76,0.9,-6.97,0.42,0.43,0.45,0.43,0.36,306.41,-53.0,101.48,4.43,-2.02,2.67,-0.83,0.43,0.43,0.45,0.43,0.98,2.31,0.58
2004-02-24,0.28,30.57,-31.7,100.63,1.44,-0.29,3.34,-0.2,0.44,0.43,0.45,0.43,0.21,0.0,-75.58,100.16,-2.51,-4.69,-0.27,-3.76,0.42,0.43,0.45,0.43,0.39,151.3,-4.57,101.31,4.99,3.92,6.86,1.85,0.46,0.43,0.45,0.43,4.06,0.73,0.59
2004-02-25,0.24,101.76,-82.07,100.16,-0.27,-5.78,2.54,-2.45,0.44,0.44,0.45,0.43,0.21,0.0,-111.81,99.97,-3.02,-10.33,1.45,-4.09,0.44,0.43,0.45,0.43,0.26,384.79,-17.31,100.27,2.95,-0.25,3.65,-0.85,0.45,0.44,0.45,0.43,0.06,2.43,0.59
2004-02-26,0.24,105.72,-88.67,99.44,-1.05,-7.53,3.42,-1.92,0.43,0.43,0.45,0.43,0.23,0.0,-112.32,99.2,-3.65,-8.83,1.6,-3.37,0.43,0.43,0.45,0.43,0.24,408.37,-55.71,99.92,3.01,-5.91,4.27,-0.91,0.43,0.43,0.45,0.43,0.16,2.58,0.58
2004-02-27,0.28,63.71,-60.38,99.07,-0.12,-4.45,3.04,-3.43,0.43,0.43,0.45,0.43,0.24,0.0,-93.04,98.89,-2.69,-7.05,2.51,-7.69,0.43,0.43,0.44,0.43,0.33,248.09,-14.47,99.28,3.45,-1.65,3.79,-0.72,0.43,0.43,0.45,0.43,0.23,2.09,0.58
2004-02-28,0.37,87.36,-59.77,99.8,0.51,-1.97,1.9,-3.28,0.43,0.43,0.44,0.43,0.28,0.0,-89.8,99.28,-2.83,-4.94,1.02,-5.0,0.42,0.43,0.44,0.43,0.47,331.78,-34.32,100.46,4.46,-0.89,2.86,-1.59,0.43,0.43,0.44,0.43,1.18,1.41,0.55
2004-02-29,0.81,92.28,-69.34,101.29,0.6,-2.91,-1.15,-2.93,0.43,0.43,0.44,0.43,0.47,0.0,-91.7,100.53,-2.44,-4.53,-4.46,-4.18,0.43,0.43,0.44,0.43,1.17,364.87,-23.74,102.09,4.88,-1.44,1.6,-2.02,0.43,0.43,0.44,0.43,1.3,1.78,0.56
2004-03-01,0.79,81.22,-57.88,102.59,-0.02,-4.22,-0.1,-1.92,0.43,0.43,0.44,0.43,0.67,0.0,-77.82,102.16,-3.91,-5.65,-1.51,-2.6,0.43,0.43,0.44,0.43,0.9,322.23,-37.76,102.81,4.15,-2.14,2.19,-0.12,0.43,0.43,0.44,0.43,0.0,1.41,0.55
